"Margin","Quantity sold","Sales revenue","State","City","Year","Quarter","Lines","Category","SKU number","Month","Month Name"
"162.8","2","328","New York","New York","2017","Q1","Jackets","Fancy fabric","185403","2","February"
"55","2","198","New York","New York","2017","Q1","Jackets","Fancy fabric","185403","3","March"
"812","24","3806","New York","New York","2017","Q1","Shirt Waist","2 Pocket shirts","177380","1","January"
"44","9","1106","New York","New York","2017","Q1","Shirt Waist","2 Pocket shirts","177380","2","February"
"-129.8","18","1963","New York","New York","2017","Q1","Shirt Waist","2 Pocket shirts","177380","3","March"
"25.5","3","347","New York","New York","2017","Q1","Shirt Waist","Long sleeve","177248","1","January"
"-43.4","2","158","New York","New York","2017","Q1","Shirt Waist","Long sleeve","177248","3","March"
"711","10","1566","New York","New York","2017","Q1","Shirt Waist","Long sleeve","186108","1","January"
"46.6","2","198","New York","New York","2017","Q1","Shirt Waist","Long sleeve","186108","3","March"
"-99.5","5","495","New York","New York","2017","Q1","Shirt Waist","Short sleeve","173974","1","January"
"-20.4","1","99","New York","New York","2017","Q1","Shirt Waist","Short sleeve","173974","2","February"
"-73.6","2","158","New York","New York","2017","Q1","Shirt Waist","Short sleeve","173974","3","March"
"292.3","11","1359","New York","New York","2017","Q1","Shirt Waist","Short sleeve","177875","1","January"
"12.4","2","198","New York","New York","2017","Q1","Shirt Waist","Short sleeve","177875","2","February"
"18.6","3","297","New York","New York","2017","Q1","Shirt Waist","Short sleeve","177875","3","March"
"2312.9","65","6535","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","179739","1","January"
"1747.1","61","5689","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","179739","2","February"
"1803.6","60","5655","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","179739","3","March"
"361.2","9","1310","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","181248","1","January"
"130.7","15","1616","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","181248","2","February"
"-45.3","3","237","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","181248","3","March"
"60","2","298","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183572","1","January"
"90","3","447","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183572","2","February"
"-26.1","3","307","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183572","3","March"
"294.7","4","596","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183801","1","January"
"793.8","11","1639","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183869","1","January"
"72.1","1","149","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183869","2","February"
"30.7","1","99","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","183869","3","March"
"164.7","2","398","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","184352","1","January"
"70.7","7","783","New York","New York","2017","Q1","Sweat-T-Shirts","Sweats","184352","3","March"
"11913","162","30227","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","177264","1","January"
"2404.5","33","6088","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","177264","2","February"
"1460.1","66","8104","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","177264","3","March"
"49.9","3","297","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","177275","1","January"
"20.2","1","99","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","177275","2","February"
"24.7","1","99","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","177275","3","March"
"45.1","2","268","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","178769","1","January"
"30.9","1","129","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","179204","2","February"
"-31.9","2","158","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","179204","3","March"
"23.1","5","645","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180030","1","January"
"4.6","1","129","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180030","2","February"
"-80.9","4","396","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180030","3","March"
"42.5","1","129","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180368","1","January"
"32.8","3","327","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180368","2","February"
"22.6","2","198","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180372","1","January"
"1.5","4","336","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180372","2","February"
"-19.8","4","316","New York","New York","2017","Q1","Sweat-T-Shirts","T-Shirts","180372","3","March"
"-31","1","79","New York","New York","2017","Q1","Sweaters","Cardigan","144940","1","January"
"-19.4","1","79","New York","New York","2017","Q1","Sweaters","Cardigan","144940","2","February"
"-127.8","5","395","New York","New York","2017","Q1","Sweaters","Cardigan","144940","3","March"
"0","1","99","New York","New York","2017","Q1","Sweaters","Soft fabric","173673","1","January"
"-16.1","1","79","New York","New York","2017","Q1","Sweaters","Soft fabric","173673","3","March"
"651","11","1859","New York","New York","2017","Q1","Sweaters","Soft fabric","177325","1","January"
"-99.6","2","78","New York","New York","2017","Q1","Sweaters","Soft fabric","177325","3","March"
"408.6","16","2064","New York","New York","2017","Q1","Sweaters","Soft fabric","178628","1","January"
"76.6","3","387","New York","New York","2017","Q1","Sweaters","Soft fabric","178628","2","February"
"1.4","2","198","New York","New York","2017","Q1","Sweaters","Soft fabric","178628","3","March"
"74.2","7","543","New York","New York","2017","Q1","Sweaters","Soft fabric","178788","1","January"
"11","1","79","New York","New York","2017","Q1","Sweaters","Soft fabric","178788","2","February"
"8.4","2","138","New York","New York","2017","Q1","Sweaters","Soft fabric","178788","3","March"
"-3.6","4","466","New York","New York","2017","Q1","Sweaters","Soft fabric","179169","1","January"
"-46.2","3","297","New York","New York","2017","Q1","Sweaters","Soft fabric","179169","2","February"
"-30.8","2","198","New York","New York","2017","Q1","Sweaters","Soft fabric","179169","3","March"
"1489.8","21","3634","New York","New York","2017","Q1","Sweaters","Soft fabric","184561","1","January"
"137.5","9","951","New York","New York","2017","Q1","Sweaters","Soft fabric","184561","2","February"
"126.7","18","1721","New York","New York","2017","Q1","Sweaters","Soft fabric","184561","3","March"
"2551.1","70","8130","New York","New York","2017","Q1","Sweaters","Turtleneck","181756","1","January"
"1540","125","11042","New York","New York","2017","Q1","Sweaters","Turtleneck","181756","2","February"
"1793.7","188","15858","New York","New York","2017","Q1","Sweaters","Turtleneck","181756","3","March"
"6146.9","77","13120","New York","New York","2017","Q1","Sweaters","Turtleneck","182330","1","January"
"3098.4","53","7666","New York","New York","2017","Q1","Sweaters","Turtleneck","182330","2","February"
"876","21","2570","New York","New York","2017","Q1","Sweaters","Turtleneck","182330","3","March"
"1.3","1","79","New York","New York","2017","Q1","Trousers","Jeans","163490","3","March"
"518.9","5","995","New York","New York","2017","Q1","Trousers","Jeans","184264","1","January"
"240.9","4","586","New York","New York","2017","Q1","Trousers","Jeans","184264","2","February"
"224.4","4","566","New York","New York","2017","Q1","Trousers","Jeans","184264","3","March"
"131.4","5","695","New York","New York","2017","Q1","Trousers","Party pants","173941","1","January"
"17.3","1","129","New York","New York","2017","Q1","Trousers","Party pants","173941","2","February"
"-25.2","1","79","New York","New York","2017","Q1","Trousers","Party pants","173941","3","March"
"203.7","5","745","New York","New York","2017","Q1","Trousers","Party pants","181252","1","January"
"-1.4","2","198","New York","New York","2017","Q1","Trousers","Party pants","181252","3","March"
"3102.9","109","9374","New York","New York","2017","Q2","Accessories","Belts,bags,wallets","138627","4","April"
"-66","6","452","New York","New York","2017","Q2","Accessories","Belts,bags,wallets","143848","4","April"
"4469","78","10575","New York","New York","2017","Q2","Accessories","Belts,bags,wallets","146552","5","May"
"6874","115","15651","New York","New York","2017","Q2","Accessories","Belts,bags,wallets","146552","6","June"
"443","8","890","New York","New York","2017","Q2","Accessories","Belts,bags,wallets","151807","6","June"
"-12.4","1","93","New York","New York","2017","Q2","Accessories","Belts,bags,wallets","177860","4","April"
"-41.4","9","1054","New York","New York","2017","Q2","Accessories","Hair accessories","148032","6","June"
"-1.3","1","90","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","139590","4","April"
"-52.1","8","597","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","141401","4","April"
"23.7","1","118","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","141683","4","April"
"-97.1","9","642","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","143994","4","April"
"-28.4","2","144","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","143995","4","April"
"38.7","1","229","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","144100","4","April"
"21490.5","296","43448","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","144290","4","April"
"7028.4","90","12515","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","144945","5","May"
"270.8","10","1229","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","146378","5","May"
"763.4","21","1749","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","148353","6","June"
"593.3","12","1583","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","149121","6","June"
"1880.4","23","3533","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","155716","6","June"
"10.6","1","79","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","160209","4","April"
"930.8","8","1192","New York","New York","2017","Q2","Accessories","Hats,gloves,scarves","187901","4","April"
"143.9","18","1117","New York","New York","2017","Q2","Accessories","Jewelry","136786","4","April"
"63.9","2","318","New York","New York","2017","Q2","Accessories","Jewelry","144912","4","April"
"115.5","3","427","New York","New York","2017","Q2","Accessories","Jewelry","144928","4","April"
"6242.9","81","12063","New York","New York","2017","Q2","Accessories","Jewelry","145403","5","May"
"9019.2","101","18860","New York","New York","2017","Q2","Accessories","Jewelry","145404","5","May"
"678.7","9","1494","New York","New York","2017","Q2","Accessories","Jewelry","146751","6","June"
"1192.3","26","4299","New York","New York","2017","Q2","Accessories","Jewelry","147070","6","June"
"-1897","36","3613","New York","New York","2017","Q2","Accessories","Jewelry","148002","6","June"
"211.2","3","464","New York","New York","2017","Q2","Accessories","Jewelry","148540","6","June"
"11185.1","248","28266","New York","New York","2017","Q2","Accessories","Jewelry","149110","6","June"
"172.8","7","589","New York","New York","2017","Q2","Accessories","Jewelry","151810","6","June"
"6221.2","55","12183","New York","New York","2017","Q2","Accessories","Jewelry","155570","6","June"
"25928","345","56096","New York","New York","2017","Q2","Accessories","Jewelry","155939","6","June"
"15.6","1","99","New York","New York","2017","Q2","Accessories","Jewelry","185114","4","April"
"123.9","14","811","New York","New York","2017","Q2","Accessories","Lounge wear","150850","6","June"
"1959.5","28","3876","New York","New York","2017","Q2","Accessories","Lounge wear","155576","6","June"
"-8.1","3","257","New York","New York","2017","Q2","Accessories","Lounge wear","182880","4","April"
"17.5","4","376","New York","New York","2017","Q2","Accessories","Lounge wear","183861","4","April"
"-16.2","2","99","New York","New York","2017","Q2","Accessories","Samples","182313","4","April"
"103.3","4","396","New York","New York","2017","Q2","Accessories","Samples","182343","4","April"
"-94.8","5","395","New York","New York","2017","Q2","City Skirts","Full length","182919","4","April"
"609.3","15","1990","New York","New York","2017","Q2","City Skirts","Mini city","128390","4","April"
"-8.2","1","99","New York","New York","2017","Q2","City Skirts","Mini city","183592","4","April"
"-1","2","178","New York","New York","2017","Q2","City Skirts","Mini city","184215","4","April"
